flight_id,total_seats,occupied_seats,occupancy_rate
29702,21,21,100.0000
29704,21,21,100.0000
29705,20,20,100.0000
29706,19,19,100.0000
29707,19,19,100.0000
29708,21,21,100.0000
29709,19,19,100.0000
29713,18,18,100.0000
29714,21,21,100.0000
29717,19,19,100.0000
29721,20,20,100.0000
29722,18,18,100.0000
29723,19,19,100.0000
29724,23,23,100.0000
29725,18,18,100.0000
29731,19,19,100.0000
29732,20,20,100.0000
29733,12,12,100.0000
29734,23,23,100.0000
29735,18,18,100.0000
29736,21,21,100.0000
29738,20,20,100.0000
29739,19,19,100.0000
29743,17,17,100.0000
29745,18,18,100.0000
29746,18,18,100.0000
29747,16,16,100.0000
29748,35,35,100.0000
29750,1,1,100.0000
29752,41,41,100.0000
29754,44,44,100.0000
29759,10,10,100.0000
29760,45,45,100.0000
29761,50,50,100.0000
29763,43,43,100.0000
29765,47,47,100.0000
29766,6,6,100.0000
29768,50,50,100.0000
29770,2,2,100.0000
29772,47,47,100.0000
29773,48,48,100.0000
29774,9,9,100.0000
29775,32,32,100.0000
29777,15,15,100.0000
29779,49,49,100.0000
29782,8,8,100.0000
29784,37,37,100.0000
29785,41,41,100.0000
29786,48,48,100.0000
29787,49,49,100.0000
29791,48,48,100.0000
29794,48,48,100.0000
29797,48,48,100.0000
29799,45,45,100.0000
29800,45,45,100.0000
29806,41,41,100.0000
29808,8,8,100.0000
29809,21,21,100.0000
29811,21,21,100.0000
29812,16,16,100.0000
29815,17,17,100.0000
29816,15,15,100.0000
29820,18,18,100.0000
29821,17,17,100.0000
29822,18,18,100.0000
29823,18,18,100.0000
29824,17,17,100.0000
29828,21,21,100.0000
29831,19,19,100.0000
29832,21,21,100.0000
29833,19,19,100.0000
29837,19,19,100.0000
29840,17,17,100.0000
29841,18,18,100.0000
29844,20,20,100.0000
29848,17,17,100.0000
29850,17,17,100.0000
29854,18,18,100.0000
29857,17,17,100.0000
29859,17,17,100.0000
29861,20,20,100.0000
29862,19,19,100.0000
29863,14,14,100.0000
29864,16,16,100.0000
29866,15,15,100.0000
29867,20,20,100.0000
29868,17,17,100.0000
29869,19,19,100.0000
29913,97,97,100.0000
29914,97,97,100.0000
29916,96,96,100.0000
29921,96,96,100.0000
29927,95,95,100.0000
29939,88,88,100.0000
29942,97,97,100.0000
29944,73,73,100.0000
29950,94,94,100.0000
29960,77,77,100.0000
29968,97,97,100.0000
29980,72,72,100.0000
29990,96,96,100.0000
29992,96,96,100.0000
29996,96,96,100.0000
29998,96,96,100.0000
29999,97,97,100.0000
30008,96,96,100.0000
30010,69,69,100.0000
30012,96,96,100.0000
30013,79,79,100.0000
30017,96,96,100.0000
30018,97,97,100.0000
30019,47,47,100.0000
30037,96,96,100.0000
30047,96,96,100.0000
30064,91,91,100.0000
30069,78,78,100.0000
30073,97,97,100.0000
30081,75,75,100.0000
30084,97,97,100.0000
30094,62,62,100.0000
30098,36,36,100.0000
30101,61,61,100.0000
30103,54,54,100.0000
30115,62,62,100.0000
30129,61,61,100.0000
30133,69,69,100.0000
30137,71,71,100.0000
30154,62,62,100.0000
30158,71,71,100.0000
30162,69,69,100.0000
30167,5,5,100.0000
30186,78,78,100.0000
30189,5,5,100.0000
30207,54,54,100.0000
30212,57,57,100.0000
30217,2,2,100.0000
30219,66,66,100.0000
30220,42,42,100.0000
30229,50,50,100.0000
30237,58,58,100.0000
30238,60,60,100.0000
30252,64,64,100.0000
30255,19,19,100.0000
30257,74,74,100.0000
30261,5,5,100.0000
30262,2,2,100.0000
30271,61,61,100.0000
30272,52,52,100.0000
30278,56,56,100.0000
30279,66,66,100.0000
30280,52,52,100.0000
30281,59,59,100.0000
30287,55,55,100.0000
30288,52,52,100.0000
30289,41,41,100.0000
30290,60,60,100.0000
30295,55,55,100.0000
30296,61,61,100.0000
30299,35,35,100.0000
30300,67,67,100.0000
30307,48,48,100.0000
30308,48,48,100.0000
30311,36,36,100.0000
30312,46,46,100.0000
30313,45,45,100.0000
30314,62,62,100.0000
30317,64,64,100.0000
30318,51,51,100.0000
30322,50,50,100.0000
30323,52,52,100.0000
30329,55,55,100.0000
30330,41,41,100.0000
30331,70,70,100.0000
30332,56,56,100.0000
30335,67,67,100.0000
30336,59,59,100.0000
30339,45,45,100.0000
30340,64,64,100.0000
30346,51,51,100.0000
30347,88,88,100.0000
30348,66,66,100.0000
30349,55,55,100.0000
30355,62,62,100.0000
30356,45,45,100.0000
30357,58,58,100.0000
30358,41,41,100.0000
30366,50,50,100.0000
30367,41,41,100.0000
30372,31,31,100.0000
30373,26,26,100.0000
30381,34,34,100.0000
30382,15,15,100.0000
30391,20,20,100.0000
30392,10,10,100.0000
30400,33,33,100.0000
30401,8,8,100.0000
30409,16,16,100.0000
30410,4,4,100.0000
30415,5,5,100.0000
30428,8,8,100.0000
30434,3,3,100.0000
30444,11,11,100.0000
30450,5,5,100.0000
30453,62,62,100.0000
30456,68,68,100.0000
30458,64,64,100.0000
30462,71,71,100.0000
30463,72,72,100.0000
30465,57,57,100.0000
30466,66,66,100.0000
30471,64,64,100.0000
30472,62,62,100.0000
30473,69,69,100.0000
30475,54,54,100.0000
30479,68,68,100.0000
30482,65,65,100.0000
30484,67,67,100.0000
30485,64,64,100.0000
30488,68,68,100.0000
30491,68,68,100.0000
30494,62,62,100.0000
30495,68,68,100.0000
30497,72,72,100.0000
30498,70,70,100.0000
30499,69,69,100.0000
30502,59,59,100.0000
30504,68,68,100.0000
30505,66,66,100.0000
30506,63,63,100.0000
30507,68,68,100.0000
30508,72,72,100.0000
30509,62,62,100.0000
30510,69,69,100.0000
30511,69,69,100.0000
30514,11,11,100.0000
30516,179,179,100.0000
30517,129,129,100.0000
30519,38,38,100.0000
30520,128,128,100.0000
30521,11,11,100.0000
30524,77,77,100.0000
30525,167,167,100.0000
30526,168,168,100.0000
30527,150,150,100.0000
30530,64,64,100.0000
30531,6,6,100.0000
30537,183,183,100.0000
30541,5,5,100.0000
30543,149,149,100.0000
30544,160,160,100.0000
30547,162,162,100.0000
30549,139,139,100.0000
30550,144,144,100.0000
30551,25,25,100.0000
30555,171,171,100.0000
30556,194,194,100.0000
30559,7,7,100.0000
30560,151,151,100.0000
30561,154,154,100.0000
30563,166,166,100.0000
30565,141,141,100.0000
30567,162,162,100.0000
30568,149,149,100.0000
30570,119,119,100.0000
30572,136,136,100.0000
30576,287,287,100.0000
30580,125,125,100.0000
30581,314,314,100.0000
30582,343,343,100.0000
30585,94,94,100.0000
30586,310,310,100.0000
30589,92,92,100.0000
30590,290,290,100.0000
30592,319,319,100.0000
30594,98,98,100.0000
30595,95,95,100.0000
30596,317,317,100.0000
30598,255,255,100.0000
30602,156,156,100.0000
30603,114,114,100.0000
30604,317,317,100.0000
30606,200,200,100.0000
30611,327,327,100.0000
30614,283,283,100.0000
30615,278,278,100.0000
30618,319,319,100.0000
30619,268,268,100.0000
30620,341,341,100.0000
30624,305,305,100.0000
30625,92,92,100.0000
30626,335,335,100.0000
30628,314,314,100.0000
30629,243,243,100.0000
30631,312,312,100.0000
30632,320,320,100.0000
30633,304,304,100.0000
30636,127,127,100.0000
30638,126,126,100.0000
30639,130,130,100.0000
30645,119,119,100.0000
30649,118,118,100.0000
30651,121,121,100.0000
30652,110,110,100.0000
30653,127,127,100.0000
30657,122,122,100.0000
30658,121,121,100.0000
30659,120,120,100.0000
30660,121,121,100.0000
30663,126,126,100.0000
30664,125,125,100.0000
30668,128,128,100.0000
30669,123,123,100.0000
30670,119,119,100.0000
30672,121,121,100.0000
30673,116,116,100.0000
30674,130,130,100.0000
30675,118,118,100.0000
30677,117,117,100.0000
30678,121,121,100.0000
30681,127,127,100.0000
30683,114,114,100.0000
30684,118,118,100.0000
30688,125,125,100.0000
30689,124,124,100.0000
30691,119,119,100.0000
30695,119,119,100.0000
30696,4,4,100.0000
30697,48,48,100.0000
30700,56,56,100.0000
30702,53,53,100.0000
30705,66,66,100.0000
30706,52,52,100.0000
30708,43,43,100.0000
30709,45,45,100.0000
30710,53,53,100.0000
30722,38,38,100.0000
30723,39,39,100.0000
30724,43,43,100.0000
30730,44,44,100.0000
30732,42,42,100.0000
30741,47,47,100.0000
30749,29,29,100.0000
30753,50,50,100.0000
30756,54,54,100.0000
30763,38,38,100.0000
30792,46,46,100.0000
30799,49,49,100.0000
30804,14,14,100.0000
30816,48,48,100.0000
30819,56,56,100.0000
30820,26,26,100.0000
30823,45,45,100.0000
30824,17,17,100.0000
30827,51,51,100.0000
30828,26,26,100.0000
30831,36,36,100.0000
30832,6,6,100.0000
30833,35,35,100.0000
30841,8,8,100.0000
30843,8,8,100.0000
30845,9,9,100.0000
30846,9,9,100.0000
30847,7,7,100.0000
30848,12,12,100.0000
30852,9,9,100.0000
30854,14,14,100.0000
30855,4,4,100.0000
30856,6,6,100.0000
30857,7,7,100.0000
30859,12,12,100.0000
30861,6,6,100.0000
30865,17,17,100.0000
30866,18,18,100.0000
30867,13,13,100.0000
30868,15,15,100.0000
30880,11,11,100.0000
30883,10,10,100.0000
30886,12,12,100.0000
30892,25,25,100.0000
30893,17,17,100.0000
30894,26,26,100.0000
30895,14,14,100.0000
30896,19,19,100.0000
30983,5,5,100.0000
30985,4,4,100.0000
30987,7,7,100.0000
30993,3,3,100.0000
30995,6,6,100.0000
31004,5,5,100.0000
31009,4,4,100.0000
31011,5,5,100.0000
31016,6,6,100.0000
31020,4,4,100.0000
31024,5,5,100.0000
31025,4,4,100.0000
31026,4,4,100.0000
31031,5,5,100.0000
31033,3,3,100.0000
31040,4,4,100.0000
31046,2,2,100.0000
31052,5,5,100.0000
31063,5,5,100.0000
31064,4,4,100.0000
31068,4,4,100.0000
31071,5,5,100.0000
31076,2,2,100.0000
31078,4,4,100.0000
31080,4,4,100.0000
31085,4,4,100.0000
31086,1,1,100.0000
31090,4,4,100.0000
31095,6,6,100.0000
31096,4,4,100.0000
31097,4,4,100.0000
31099,56,56,100.0000
31102,12,12,100.0000
31103,10,10,100.0000
31104,66,66,100.0000
31106,69,69,100.0000
31107,64,64,100.0000
31109,63,63,100.0000
31111,59,59,100.0000
31114,31,31,100.0000
31118,11,11,100.0000
31119,71,71,100.0000
31120,6,6,100.0000
31121,69,69,100.0000
31123,57,57,100.0000
31125,66,66,100.0000
31126,65,65,100.0000
31128,54,54,100.0000
31130,56,56,100.0000
31131,22,22,100.0000
31133,12,12,100.0000
31136,28,28,100.0000
31137,66,66,100.0000
31139,64,64,100.0000
31140,71,71,100.0000
31144,14,14,100.0000
31146,69,69,100.0000
31147,62,62,100.0000
31150,58,58,100.0000
31152,53,53,100.0000
31154,9,9,100.0000
31156,50,50,100.0000
31221,95,95,100.0000
31224,90,90,100.0000
31227,89,89,100.0000
31228,96,96,100.0000
31229,93,93,100.0000
31230,94,94,100.0000
31232,92,92,100.0000
31233,92,92,100.0000
31234,83,83,100.0000
31235,90,90,100.0000
31236,95,95,100.0000
31237,87,87,100.0000
31239,90,90,100.0000
31240,97,97,100.0000
31241,97,97,100.0000
31245,89,89,100.0000
31248,90,90,100.0000
31249,89,89,100.0000
31253,91,91,100.0000
31254,95,95,100.0000
31255,94,94,100.0000
31258,94,94,100.0000
31261,96,96,100.0000
31262,88,88,100.0000
31264,92,92,100.0000
31265,93,93,100.0000
31274,94,94,100.0000
31275,96,96,100.0000
31277,93,93,100.0000
31279,90,90,100.0000
31282,52,52,100.0000
31283,66,66,100.0000
31285,46,46,100.0000
31288,75,75,100.0000
31291,62,62,100.0000
31292,63,63,100.0000
31296,65,65,100.0000
31297,82,82,100.0000
31298,50,50,100.0000
31308,8,8,100.0000
31310,73,73,100.0000
31311,5,5,100.0000
31317,74,74,100.0000
31318,56,56,100.0000
31319,53,53,100.0000
31320,59,59,100.0000
31321,48,48,100.0000
31322,21,21,100.0000
31323,83,83,100.0000
31324,75,75,100.0000
31328,70,70,100.0000
31329,35,35,100.0000
31332,69,69,100.0000
31335,3,3,100.0000
31340,57,57,100.0000
31341,74,74,100.0000
31343,8,8,100.0000
31347,2,2,100.0000
31355,6,6,100.0000
31358,6,6,100.0000
31364,2,2,100.0000
31375,1,1,100.0000
31376,5,5,100.0000
31383,2,2,100.0000
31393,5,5,100.0000
31398,2,2,100.0000
31399,9,9,100.0000
31401,2,2,100.0000
31403,2,2,100.0000
31410,7,7,100.0000
31422,5,5,100.0000
31423,6,6,100.0000
31424,2,2,100.0000
31428,2,2,100.0000
31430,4,4,100.0000
31437,3,3,100.0000
31440,6,6,100.0000
31451,4,4,100.0000
31452,5,5,100.0000
31459,5,5,100.0000
31466,41,41,100.0000
31468,20,20,100.0000
31469,30,30,100.0000
31472,17,17,100.0000
31473,37,37,100.0000
31474,10,10,100.0000
31476,42,42,100.0000
31477,40,40,100.0000
31478,29,29,100.0000
31479,12,12,100.0000
31482,46,46,100.0000
31486,41,41,100.0000
31488,43,43,100.0000
31490,47,47,100.0000
31491,13,13,100.0000
31493,40,40,100.0000
31495,38,38,100.0000
31496,37,37,100.0000
31497,32,32,100.0000
31499,39,39,100.0000
31500,38,38,100.0000
31506,31,31,100.0000
31507,35,35,100.0000
31510,14,14,100.0000
31513,32,32,100.0000
31514,35,35,100.0000
31518,26,26,100.0000
31519,41,41,100.0000
31520,12,12,100.0000
31521,38,38,100.0000
31524,32,32,100.0000
31529,6,6,100.0000
31538,9,9,100.0000
31544,1,1,100.0000
31545,12,12,100.0000
31551,3,3,100.0000
31553,8,8,100.0000
31561,3,3,100.0000
31569,8,8,100.0000
31570,2,2,100.0000
31573,12,12,100.0000
31576,11,11,100.0000
31580,8,8,100.0000
31583,6,6,100.0000
31588,8,8,100.0000
31589,11,11,100.0000
31601,11,11,100.0000
31602,12,12,100.0000
31603,11,11,100.0000
31605,12,12,100.0000
31607,6,6,100.0000
31610,9,9,100.0000
31614,3,3,100.0000
31618,12,12,100.0000
31621,3,3,100.0000
31628,12,12,100.0000
31630,6,6,100.0000
31635,12,12,100.0000
31640,6,6,100.0000
31644,2,2,100.0000
31655,38,38,100.0000
31656,48,48,100.0000
31657,24,24,100.0000
31658,7,7,100.0000
31659,4,4,100.0000
31663,48,48,100.0000
31665,5,5,100.0000
31666,42,42,100.0000
31669,33,33,100.0000
31674,47,47,100.0000
31675,44,44,100.0000
31677,42,42,100.0000
31679,43,43,100.0000
31682,22,22,100.0000
31683,35,35,100.0000
31684,39,39,100.0000
31688,10,10,100.0000
31690,6,6,100.0000
31696,3,3,100.0000
31697,50,50,100.0000
31699,32,32,100.0000
31701,35,35,100.0000
31704,29,29,100.0000
31705,40,40,100.0000
31708,28,28,100.0000
31709,35,35,100.0000
31710,49,49,100.0000
31711,44,44,100.0000
31714,43,43,100.0000
31718,4,4,100.0000
31721,31,31,100.0000
31722,35,35,100.0000
31724,40,40,100.0000
31727,10,10,100.0000
31728,21,21,100.0000
31729,31,31,100.0000
31733,36,36,100.0000
31735,8,8,100.0000
31738,9,9,100.0000
31741,11,11,100.0000
31742,8,8,100.0000
31743,15,15,100.0000
31744,12,12,100.0000
31745,10,10,100.0000
31748,3,3,100.0000
31750,12,12,100.0000
31752,8,8,100.0000
31753,8,8,100.0000
31754,11,11,100.0000
31757,12,12,100.0000
31759,11,11,100.0000
31770,12,12,100.0000
31773,6,6,100.0000
31775,23,23,100.0000
31777,16,16,100.0000
31778,21,21,100.0000
31782,21,21,100.0000
31784,17,17,100.0000
31785,17,17,100.0000
31786,16,16,100.0000
31791,8,8,100.0000
31797,7,7,100.0000
31799,7,7,100.0000
31800,7,7,100.0000
31801,2,2,100.0000
31804,6,6,100.0000
31806,2,2,100.0000
31807,3,3,100.0000
31808,3,3,100.0000
31809,2,2,100.0000
31811,4,4,100.0000
31814,7,7,100.0000
31815,3,3,100.0000
31816,3,3,100.0000
31818,2,2,100.0000
31821,7,7,100.0000
31823,6,6,100.0000
31827,3,3,100.0000
31828,6,6,100.0000
31829,4,4,100.0000
31831,5,5,100.0000
31832,6,6,100.0000
31835,9,9,100.0000
31837,4,4,100.0000
31839,4,4,100.0000
31840,6,6,100.0000
31841,3,3,100.0000
31842,2,2,100.0000
31843,4,4,100.0000
31845,8,8,100.0000
31846,8,8,100.0000
31848,1,1,100.0000
31853,58,58,100.0000
31855,52,52,100.0000
31857,45,45,100.0000
31859,58,58,100.0000
31860,39,39,100.0000
31862,59,59,100.0000
31863,49,49,100.0000
31865,69,69,100.0000
31867,41,41,100.0000
31871,42,42,100.0000
31872,5,5,100.0000
31875,60,60,100.0000
31876,51,51,100.0000
31878,59,59,100.0000
31880,5,5,100.0000
31881,7,7,100.0000
31883,51,51,100.0000
31884,32,32,100.0000
31892,44,44,100.0000
31893,40,40,100.0000
31894,50,50,100.0000
31897,48,48,100.0000
31900,12,12,100.0000
31901,3,3,100.0000
31903,3,3,100.0000
31904,7,7,100.0000
31905,36,36,100.0000
31906,43,43,100.0000
31907,33,33,100.0000
31908,33,33,100.0000
32042,26,26,100.0000
32046,32,32,100.0000
32048,37,37,100.0000
32049,26,26,100.0000
32052,28,28,100.0000
32055,48,48,100.0000
32056,30,30,100.0000
32057,32,32,100.0000
32063,41,41,100.0000
32064,40,40,100.0000
32067,32,32,100.0000
32068,40,40,100.0000
32070,40,40,100.0000
32071,37,37,100.0000
32073,40,40,100.0000
32074,37,37,100.0000
32075,38,38,100.0000
32076,39,39,100.0000
32077,46,46,100.0000
32081,35,35,100.0000
32083,36,36,100.0000
32085,36,36,100.0000
32087,33,33,100.0000
32089,37,37,100.0000
32091,35,35,100.0000
32092,45,45,100.0000
32093,32,32,100.0000
32095,46,46,100.0000
32097,32,32,100.0000
32098,32,32,100.0000
32100,32,32,100.0000
32320,8,8,100.0000
32322,6,6,100.0000
32323,10,10,100.0000
32324,8,8,100.0000
32326,5,5,100.0000
32328,4,4,100.0000
32332,8,8,100.0000
32333,4,4,100.0000
32337,7,7,100.0000
32338,7,7,100.0000
32342,7,7,100.0000
32343,4,4,100.0000
32346,7,7,100.0000
32347,6,6,100.0000
32349,4,4,100.0000
32350,7,7,100.0000
32353,6,6,100.0000
32354,4,4,100.0000
32355,6,6,100.0000
32359,8,8,100.0000
32360,4,4,100.0000
32365,4,4,100.0000
32367,5,5,100.0000
32368,3,3,100.0000
32370,12,12,100.0000
32371,7,7,100.0000
32372,4,4,100.0000
32374,5,5,100.0000
32375,8,8,100.0000
32377,3,3,100.0000
32378,5,5,100.0000
32440,23,23,100.0000
32442,12,12,100.0000
32447,23,23,100.0000
32448,27,27,100.0000
32451,1,1,100.0000
32452,32,32,100.0000
32455,32,32,100.0000
32458,6,6,100.0000
32459,33,33,100.0000
32460,25,25,100.0000
32463,20,20,100.0000
32464,14,14,100.0000
32465,23,23,100.0000
32466,21,21,100.0000
32467,25,25,100.0000
32474,5,5,100.0000
32475,26,26,100.0000
32476,26,26,100.0000
32478,23,23,100.0000
32480,15,15,100.0000
32482,32,32,100.0000
32484,6,6,100.0000
32485,17,17,100.0000
32486,26,26,100.0000
32487,21,21,100.0000
32488,29,29,100.0000
32489,25,25,100.0000
32492,7,7,100.0000
32494,7,7,100.0000
32497,27,27,100.0000
32498,18,18,100.0000
32501,17,17,100.0000
32508,35,35,100.0000
32510,22,22,100.0000
32511,10,10,100.0000
32512,7,7,100.0000
32514,9,9,100.0000
32515,28,28,100.0000
32536,3,3,100.0000
32538,5,5,100.0000
32539,12,12,100.0000
32540,11,11,100.0000
32545,4,4,100.0000
32547,17,17,100.0000
32549,5,5,100.0000
32551,4,4,100.0000
32555,3,3,100.0000
32559,5,5,100.0000
32562,5,5,100.0000
32564,2,2,100.0000
32567,15,15,100.0000
32568,42,42,100.0000
32570,39,39,100.0000
32572,33,33,100.0000
32573,41,41,100.0000
32574,4,4,100.0000
32575,50,50,100.0000
32576,43,43,100.0000
32577,39,39,100.0000
32579,50,50,100.0000
32582,4,4,100.0000
32583,44,44,100.0000
32586,26,26,100.0000
32588,20,20,100.0000
32591,22,22,100.0000
32592,48,48,100.0000
32598,49,49,100.0000
32600,49,49,100.0000
32605,47,47,100.0000
32609,46,46,100.0000
32610,1,1,100.0000
32611,39,39,100.0000
32612,4,4,100.0000
32613,46,46,100.0000
32614,8,8,100.0000
32615,40,40,100.0000
32617,42,42,100.0000
32618,47,47,100.0000
32621,37,37,100.0000
32624,7,7,100.0000
32625,10,10,100.0000
32629,23,23,100.0000
32634,12,12,100.0000
32636,2,2,100.0000
32638,10,10,100.0000
32640,7,7,100.0000
32642,44,44,100.0000
32643,43,43,100.0000
32652,40,40,100.0000
32654,46,46,100.0000
32655,41,41,100.0000
32656,40,40,100.0000
32657,41,41,100.0000
32660,43,43,100.0000
32664,42,42,100.0000
32665,41,41,100.0000
32669,49,49,100.0000
32670,43,43,100.0000
32671,42,42,100.0000
32675,41,41,100.0000
32677,38,38,100.0000
32679,42,42,100.0000
32680,42,42,100.0000
32683,40,40,100.0000
32684,45,45,100.0000
32685,48,48,100.0000
32686,46,46,100.0000
32687,46,46,100.0000
32689,42,42,100.0000
32690,45,45,100.0000
32693,49,49,100.0000
32694,44,44,100.0000
32698,39,39,100.0000
32699,46,46,100.0000
32700,39,39,100.0000
32702,45,45,100.0000
32761,11,11,100.0000
32767,12,12,100.0000
32793,11,11,100.0000
32796,12,12,100.0000
32870,15,15,100.0000
32874,7,7,100.0000
32876,10,10,100.0000
32879,17,17,100.0000
32881,10,10,100.0000
32882,15,15,100.0000
32883,9,9,100.0000
32884,8,8,100.0000
32885,4,4,100.0000
32886,23,23,100.0000
32890,17,17,100.0000
32894,13,13,100.0000
32896,20,20,100.0000
32899,6,6,100.0000
32900,15,15,100.0000
32901,16,16,100.0000
32904,15,15,100.0000
32905,31,31,100.0000
32906,17,17,100.0000
32907,14,14,100.0000
32909,14,14,100.0000
32910,6,6,100.0000
32911,24,24,100.0000
32912,18,18,100.0000
32913,9,9,100.0000
32918,19,19,100.0000
32920,8,8,100.0000
32921,15,15,100.0000
32923,25,25,100.0000
32925,12,12,100.0000
32928,25,25,100.0000
32931,12,12,100.0000
32933,16,16,100.0000
32937,6,6,100.0000
32942,36,36,100.0000
32947,18,18,100.0000
32948,11,11,100.0000
32950,35,35,100.0000
32952,32,32,100.0000
32955,34,34,100.0000
32957,25,25,100.0000
32960,27,27,100.0000
32962,12,12,100.0000
32963,29,29,100.0000
32968,27,27,100.0000
32969,34,34,100.0000
32974,37,37,100.0000
32975,11,11,100.0000
32977,26,26,100.0000
32978,10,10,100.0000
32980,30,30,100.0000
32981,28,28,100.0000
32982,27,27,100.0000
32983,10,10,100.0000
32984,38,38,100.0000
32987,27,27,100.0000
32988,31,31,100.0000
32990,31,31,100.0000
32991,28,28,100.0000
32993,37,37,100.0000
32994,17,17,100.0000
32995,26,26,100.0000
32996,25,25,100.0000
32998,30,30,100.0000
32999,11,11,100.0000
33001,7,7,100.0000
33002,3,3,100.0000
33005,7,7,100.0000
33006,6,6,100.0000
33008,6,6,100.0000
33010,5,5,100.0000
33011,8,8,100.0000
33013,7,7,100.0000
33016,8,8,100.0000
33020,17,17,100.0000
33025,4,4,100.0000
33026,8,8,100.0000
33028,9,9,100.0000
33030,12,12,100.0000
33031,4,4,100.0000
33032,12,12,100.0000
33035,10,10,100.0000
33036,9,9,100.0000
33038,5,5,100.0000
33039,7,7,100.0000
33042,3,3,100.0000
33044,11,11,100.0000
33045,3,3,100.0000
33047,3,3,100.0000
33048,6,6,100.0000
33050,3,3,100.0000
33053,2,2,100.0000
33055,3,3,100.0000
33056,4,4,100.0000
33057,5,5,100.0000
33060,7,7,100.0000
33061,17,17,100.0000
33064,15,15,100.0000
33065,25,25,100.0000
33067,12,12,100.0000
33068,15,15,100.0000
33069,17,17,100.0000
33071,10,10,100.0000
33072,22,22,100.0000
33073,7,7,100.0000
33075,22,22,100.0000
33078,14,14,100.0000
33080,13,13,100.0000
33088,25,25,100.0000
33089,12,12,100.0000
33092,5,5,100.0000
33095,12,12,100.0000
33096,5,5,100.0000
33100,10,10,100.0000
33101,6,6,100.0000
33103,14,14,100.0000
33105,10,10,100.0000
33108,9,9,100.0000
33109,14,14,100.0000
33110,4,4,100.0000
33113,21,21,100.0000
33114,7,7,100.0000
33115,20,20,100.0000
33116,17,17,100.0000
33117,16,16,100.0000
